PULocationID,year-month,trips
32,2019-08-01,18
32,2019-09-01,12
32,2019-10-01,15
32,2019-11-01,8
32,2019-12-01,10
32,2020-01-01,19
32,2020-02-01,13
32,2020-03-01,11
32,2020-04-01,7
32,2020-05-01,6
32,2020-06-01,14
32,2020-07-01,23
32,2020-08-01,21
32,2020-09-01,29
32,2020-10-01,15
32,2020-11-01,12
32,2020-12-01,14
32,2021-01-01,10
32,2021-02-01,34
32,2021-03-01,26
32,2021-04-01,34
32,2021-05-01,27
32,2021-06-01,15
32,2021-07-01,19
32,2021-08-01,30
32,2021-09-01,18
32,2021-10-01,15
32,2021-11-01,14
32,2021-12-01,16
32,2022-01-01,8
32,2022-02-01,9
32,2022-03-01,10
32,2022-04-01,25
32,2022-05-01,27
32,2022-06-01,32
32,2022-07-01,20
32,2022-08-01,30
32,2022-09-01,31
32,2022-10-01,36
32,2022-11-01,36
32,2022-12-01,41
32,2023-01-01,33
32,2023-02-01,25
32,2023-03-01,38
32,2023-04-01,38
33,2019-02-01,143
33,2019-03-01,182
33,2019-04-01,151
33,2019-05-01,140
33,2019-06-01,155
33,2019-07-01,179
33,2019-08-01,158
33,2019-09-01,149
33,2019-10-01,187
33,2019-11-01,164
33,2019-12-01,129
33,2020-01-01,187
33,2020-02-01,212
33,2020-03-01,166
33,2020-04-01,13
33,2020-05-01,24
33,2020-06-01,40
33,2020-07-01,51
33,2020-08-01,36
33,2020-09-01,64
33,2020-10-01,115
33,2020-11-01,98
33,2020-12-01,86
33,2021-01-01,75
33,2021-02-01,87
33,2021-03-01,104
33,2021-04-01,67
33,2021-05-01,121
33,2021-06-01,178
33,2021-07-01,139
33,2021-08-01,128
33,2021-09-01,210
33,2021-10-01,190
33,2021-11-01,211
33,2021-12-01,163
33,2022-01-01,141
33,2022-02-01,226
33,2022-03-01,311
33,2022-04-01,278
33,2022-05-01,213
33,2022-06-01,268
33,2022-07-01,222
33,2022-08-01,226
33,2022-09-01,172
33,2022-10-01,186
33,2022-11-01,170
33,2022-12-01,152
33,2023-01-01,198
33,2023-02-01,198
33,2023-03-01,196
33,2023-04-01,156
34,2019-02-01,1
34,2019-03-01,1
34,2019-04-01,6
34,2019-05-01,4
34,2019-06-01,6
34,2019-07-01,3
34,2019-08-01,2
34,2019-09-01,3
34,2019-10-01,7
34,2019-11-01,10
34,2019-12-01,2
34,2020-01-01,3
34,2020-02-01,9
34,2020-03-01,7
34,2020-06-01,1
34,2020-07-01,1
34,2020-08-01,1
34,2020-09-01,3
34,2020-10-01,3
34,2020-11-01,6
34,2020-12-01,8
34,2021-01-01,7
34,2021-02-01,4
34,2021-03-01,4
34,2021-04-01,3
34,2021-05-01,2
34,2021-06-01,10
34,2021-07-01,9
34,2021-08-01,5
34,2021-09-01,7
34,2021-10-01,19
34,2021-11-01,23
34,2021-12-01,19
34,2022-01-01,8
34,2022-02-01,16
34,2022-03-01,31
34,2022-04-01,23
34,2022-05-01,22
34,2022-06-01,13
34,2022-07-01,8
34,2022-08-01,7
34,2022-09-01,13
34,2022-10-01,7
34,2022-11-01,3
34,2022-12-01,3
34,2023-01-01,5
34,2023-02-01,5
34,2023-03-01,9
34,2023-04-01,9
35,2019-02-01,1
35,2019-03-01,8
35,2019-04-01,11
35,2019-05-01,6
35,2019-06-01,6
35,2019-07-01,2
35,2019-08-01,3
35,2019-09-01,2
35,2019-10-01,9
35,2019-11-01,6
35,2019-12-01,3
35,2020-01-01,3
35,2020-02-01,6
35,2020-03-01,9
35,2020-04-01,6
35,2020-05-01,11
35,2020-06-01,11
35,2020-07-01,1
35,2020-08-01,8
35,2020-09-01,14
35,2020-10-01,2
35,2020-11-01,5
35,2020-12-01,5
35,2021-01-01,4
35,2021-02-01,11
35,2021-03-01,15
35,2021-04-01,19
35,2021-05-01,14
35,2021-06-01,16
35,2021-07-01,19
35,2021-08-01,15
35,2021-09-01,20
35,2021-10-01,13
35,2021-11-01,9
35,2021-12-01,12
35,2022-01-01,9
35,2022-02-01,10
35,2022-03-01,14
35,2022-04-01,13
35,2022-05-01,9
35,2022-06-01,6
35,2022-07-01,17
35,2022-08-01,13
35,2022-09-01,13
35,2022-10-01,4
35,2022-11-01,5
35,2022-12-01,13
35,2023-01-01,13
35,2023-02-01,13
35,2023-03-01,22
35,2023-04-01,16
36,2019-02-01,74
36,2019-03-01,60
36,2019-04-01,51
36,2019-05-01,38
36,2019-06-01,46
36,2019-07-01,51
36,2019-08-01,50
36,2019-09-01,54
36,2019-10-01,56
36,2019-11-01,53
36,2019-12-01,69
36,2020-01-01,67
36,2020-02-01,73
36,2020-03-01,50
36,2020-04-01,16
36,2020-05-01,23
36,2020-06-01,14
36,2020-07-01,21
36,2020-08-01,31
36,2020-09-01,26
36,2020-10-01,57
36,2020-11-01,46
36,2020-12-01,26
36,2021-01-01,55
36,2021-02-01,46
36,2021-03-01,55
36,2021-04-01,44
36,2021-05-01,19
36,2021-06-01,22
36,2021-07-01,20
36,2021-08-01,17
36,2021-09-01,28
36,2021-10-01,33
36,2021-11-01,26
36,2021-12-01,34
36,2022-01-01,40
36,2022-02-01,55
36,2022-03-01,48
36,2022-04-01,44
36,2022-05-01,50
36,2022-06-01,34
36,2022-07-01,25
36,2022-08-01,64
36,2022-09-01,64
36,2022-10-01,54
36,2022-11-01,52
36,2022-12-01,37
36,2023-01-01,49
36,2023-02-01,41
36,2023-03-01,49
36,2023-04-01,42
37,2019-02-01,56
37,2019-03-01,84
37,2019-04-01,66
37,2019-05-01,75
37,2019-06-01,65
37,2019-07-01,60
37,2019-08-01,58
37,2019-09-01,56
37,2019-10-01,85
37,2019-11-01,70
37,2019-12-01,81
37,2020-01-01,62
37,2020-02-01,63
37,2020-03-01,72
37,2020-04-01,45
37,2020-05-01,36
37,2020-06-01,46
37,2020-07-01,75
37,2020-08-01,66
37,2020-09-01,54
37,2020-10-01,64
37,2020-11-01,50
37,2020-12-01,54
37,2021-01-01,57
37,2021-02-01,55
37,2021-03-01,79
37,2021-04-01,68
37,2021-05-01,67
37,2021-06-01,58
37,2021-07-01,57
37,2021-08-01,63
37,2021-09-01,83
37,2021-10-01,75
37,2021-11-01,71
37,2021-12-01,64
37,2022-01-01,60
37,2022-02-01,96
37,2022-03-01,97
37,2022-04-01,91
37,2022-05-01,96
37,2022-06-01,85
37,2022-07-01,75
37,2022-08-01,85
37,2022-09-01,82
37,2022-10-01,89
37,2022-11-01,69
37,2022-12-01,76
37,2023-01-01,54
37,2023-02-01,66
37,2023-03-01,96
37,2023-04-01,65
38,2019-02-01,5
38,2019-03-01,4
38,2019-04-01,2
38,2019-06-01,4
38,2019-07-01,2
38,2019-08-01,3
38,2019-09-01,6
38,2019-10-01,4
38,2019-11-01,2
38,2019-12-01,2
38,2020-01-01,1
38,2020-02-01,1
38,2020-03-01,3
38,2020-11-01,1
38,2021-03-01,2
38,2021-04-01,2
38,2021-05-01,3
38,2021-06-01,2
38,2021-07-01,2
38,2021-08-01,1
38,2021-09-01,5
38,2021-10-01,3
38,2021-11-01,2
38,2021-12-01,4
38,2022-01-01,4
38,2022-02-01,8
38,2022-03-01,6
38,2022-04-01,8
38,2022-05-01,6
38,2022-06-01,1
38,2022-07-01,3
38,2022-09-01,2
38,2022-10-01,1
38,2022-11-01,2
38,2022-12-01,5
38,2023-01-01,4
38,2023-02-01,7
38,2023-04-01,4
39,2019-02-01,14
39,2019-03-01,26
39,2019-04-01,14
39,2019-05-01,18
39,2019-06-01,19
39,2019-07-01,16
39,2019-08-01,16
39,2019-09-01,14
39,2019-10-01,14
39,2019-11-01,9
39,2019-12-01,24
39,2020-01-01,12
39,2020-02-01,13
39,2020-03-01,19
39,2020-05-01,9
39,2020-06-01,5
39,2020-07-01,12
39,2020-08-01,12
39,2020-09-01,8
39,2020-10-01,18
39,2020-11-01,6
39,2020-12-01,9
39,2021-01-01,31
39,2021-02-01,8
39,2021-03-01,22
39,2021-04-01,23
39,2021-05-01,26
39,2021-06-01,12
39,2021-07-01,10
39,2021-08-01,20
39,2021-09-01,22
39,2021-10-01,10
39,2021-11-01,8
39,2021-12-01,10
39,2022-01-01,14
39,2022-02-01,11
39,2022-03-01,12
39,2022-04-01,29
39,2022-05-01,20
39,2022-06-01,12
39,2022-07-01,10
39,2022-08-01,19
39,2022-09-01,14
39,2022-10-01,4
39,2022-11-01,9
39,2022-12-01,6
39,2023-01-01,4
39,2023-02-01,5
39,2023-03-01,5
39,2023-04-01,8
40,2019-02-01,72
40,2019-03-01,66
40,2019-04-01,85
40,2019-05-01,78
40,2019-06-01,64
40,2019-07-01,53
40,2019-08-01,47
40,2019-09-01,44
40,2019-10-01,74
40,2019-11-01,52
40,2019-12-01,38
40,2020-01-01,56
40,2020-02-01,68
40,2020-03-01,37
40,2020-04-01,9
40,2020-05-01,8
40,2020-06-01,14
40,2020-07-01,28
40,2020-08-01,18
40,2020-09-01,19
40,2020-10-01,23
40,2020-11-01,29
40,2020-12-01,33
40,2021-01-01,26
40,2021-02-01,30
40,2021-03-01,31
40,2021-04-01,30
40,2021-05-01,22
40,2021-06-01,27
40,2021-07-01,45
40,2021-08-01,28
40,2021-09-01,51
40,2021-10-01,60
40,2021-11-01,63
40,2021-12-01,64
40,2022-01-01,43
40,2022-02-01,67
40,2022-03-01,91
40,2022-04-01,70
40,2022-05-01,72
40,2022-06-01,61
40,2022-07-01,70
40,2022-08-01,63
40,2022-09-01,75
40,2022-10-01,84
40,2022-11-01,67
40,2022-12-01,58
40,2023-01-01,33
40,2023-02-01,45
40,2023-03-01,67
40,2023-04-01,60
41,2019-02-01,254
41,2019-03-01,263
41,2019-04-01,236
41,2019-05-01,229
41,2019-06-01,236
41,2019-07-01,261
41,2019-08-01,249
41,2019-09-01,181
41,2019-10-01,198
41,2019-11-01,182
41,2019-12-01,180
41,2020-01-01,198
41,2020-02-01,212
41,2020-03-01,162
41,2020-04-01,57
41,2020-05-01,60
41,2020-06-01,84
41,2020-07-01,107
41,2020-08-01,90
41,2020-09-01,92
41,2020-10-01,126
41,2020-11-01,102
41,2020-12-01,96
41,2021-01-01,70
41,2021-02-01,106
41,2021-03-01,108
41,2021-04-01,100
41,2021-05-01,101
41,2021-06-01,123
41,2021-07-01,146
41,2021-08-01,151
41,2021-09-01,156
41,2021-10-01,160
41,2021-11-01,126
41,2021-12-01,135
41,2022-01-01,141
41,2022-02-01,178
41,2022-03-01,261
41,2022-04-01,228
41,2022-05-01,230
41,2022-06-01,280
41,2022-07-01,290
41,2022-08-01,307
41,2022-09-01,318
41,2022-10-01,274
41,2022-11-01,238
41,2022-12-01,234
41,2023-01-01,153
41,2023-02-01,133
41,2023-03-01,181
41,2023-04-01,159
42,2019-02-01,207
42,2019-03-01,280
42,2019-04-01,205
42,2019-05-01,164
42,2019-06-01,194
42,2019-07-01,212
42,2019-08-01,220
42,2019-09-01,203
42,2019-10-01,223
42,2019-11-01,207
42,2019-12-01,175
42,2020-01-01,202
42,2020-02-01,202
42,2020-03-01,144
42,2020-04-01,70
42,2020-05-01,99
42,2020-06-01,104
42,2020-07-01,112
42,2020-08-01,128
42,2020-09-01,127
42,2020-10-01,126
42,2020-11-01,107
42,2020-12-01,81
42,2021-01-01,101
42,2021-02-01,106
42,2021-03-01,130
42,2021-04-01,112
42,2021-05-01,99
42,2021-06-01,114
42,2021-07-01,112
42,2021-08-01,121
42,2021-09-01,153
42,2021-10-01,155
42,2021-11-01,164
42,2021-12-01,158
42,2022-01-01,141
42,2022-02-01,165
42,2022-03-01,233
42,2022-04-01,213
42,2022-05-01,191
42,2022-06-01,176
42,2022-07-01,208
42,2022-08-01,220
42,2022-09-01,174
42,2022-10-01,247
42,2022-11-01,200
42,2022-12-01,209
42,2023-01-01,179
42,2023-02-01,156
42,2023-03-01,242
42,2023-04-01,189
43,2019-02-01,133
43,2019-03-01,139
43,2019-04-01,134
43,2019-05-01,166
43,2019-06-01,146
43,2019-07-01,178
43,2019-08-01,164
43,2019-09-01,123
43,2019-10-01,141
43,2019-11-01,110
43,2019-12-01,147
43,2020-01-01,130
43,2020-02-01,120
43,2020-03-01,61
43,2020-04-01,3
43,2020-05-01,6
43,2020-06-01,9
43,2020-07-01,27
43,2020-08-01,28
43,2020-09-01,25
43,2020-10-01,47
43,2020-11-01,20
43,2020-12-01,32
43,2021-01-01,35
43,2021-02-01,35
43,2021-03-01,32
43,2021-04-01,36
43,2021-05-01,45
43,2021-06-01,62
43,2021-07-01,87
43,2021-08-01,88
43,2021-09-01,106
43,2021-10-01,109
43,2021-11-01,114
43,2021-12-01,90
43,2022-01-01,64
43,2022-02-01,72
43,2022-03-01,113
43,2022-04-01,142
43,2022-05-01,116
43,2022-06-01,131
43,2022-07-01,161
43,2022-08-01,131
43,2022-09-01,111
43,2022-10-01,110
43,2022-11-01,109
43,2022-12-01,88
43,2023-01-01,81
43,2023-02-01,84
43,2023-03-01,111
43,2023-04-01,95
44,2019-02-01,3
44,2019-03-01,2
44,2019-04-01,2
44,2019-08-01,1
44,2019-09-01,2
44,2019-10-01,2
44,2019-11-01,2
44,2020-01-01,3
44,2020-02-01,5
44,2020-06-01,2
44,2020-11-01,1
44,2021-02-01,1
44,2021-06-01,3
44,2021-07-01,1
44,2021-08-01,1
44,2021-10-01,1
44,2021-11-01,1
44,2021-12-01,2
44,2022-01-01,1
44,2022-03-01,1
44,2022-05-01,1
44,2022-06-01,3
44,2022-07-01,1
44,2022-09-01,6
44,2022-10-01,1
44,2022-11-01,4
44,2022-12-01,1
44,2023-03-01,3
45,2019-02-01,39
45,2019-03-01,66
45,2019-04-01,57
45,2019-05-01,48
45,2019-06-01,52
45,2019-07-01,47
45,2019-08-01,74
45,2019-09-01,52
45,2019-10-01,68
45,2019-11-01,40
45,2019-12-01,45
45,2020-01-01,29
45,2020-02-01,40
45,2020-03-01,21
45,2020-04-01,8
45,2020-05-01,3
45,2020-06-01,6
45,2020-07-01,19
45,2020-08-01,33
45,2020-09-01,44
45,2020-10-01,45
45,2020-11-01,32
45,2020-12-01,20
45,2021-01-01,22
45,2021-02-01,22
45,2021-03-01,30
45,2021-04-01,37
45,2021-05-01,45
45,2021-06-01,45
45,2021-07-01,57
45,2021-08-01,77
45,2021-09-01,64
45,2021-10-01,40
45,2021-11-01,51
45,2021-12-01,52
45,2022-01-01,30
45,2022-02-01,33
45,2022-03-01,46
45,2022-04-01,62
45,2022-05-01,47
45,2022-06-01,50
45,2022-07-01,57
45,2022-08-01,53
45,2022-09-01,42
45,2022-10-01,61
45,2022-11-01,46
45,2022-12-01,50
45,2023-01-01,27
45,2023-02-01,31
45,2023-03-01,32
45,2023-04-01,40
46,2019-05-01,1
46,2019-06-01,1
46,2019-08-01,1
46,2019-09-01,3
46,2019-10-01,1
46,2020-01-01,2
46,2020-02-01,2
46,2020-03-01,1
46,2020-08-01,1
46,2020-09-01,1
46,2020-10-01,3
46,2020-11-01,1
46,2021-03-01,1
46,2021-04-01,4
46,2021-05-01,1
46,2021-06-01,1
46,2021-07-01,1
46,2021-08-01,1
46,2021-09-01,1
46,2021-10-01,1
46,2021-11-01,1
46,2021-12-01,1
46,2022-05-01,1
46,2022-06-01,1
46,2022-07-01,1
46,2022-10-01,2
46,2022-11-01,1
46,2022-12-01,2
46,2023-01-01,1
47,2019-02-01,12
47,2019-03-01,15
47,2019-04-01,10
47,2019-05-01,6
47,2019-06-01,12
47,2019-07-01,6
47,2019-08-01,4
47,2019-09-01,3
47,2019-10-01,6
47,2019-11-01,7
47,2019-12-01,17
47,2020-01-01,14
47,2020-02-01,20
47,2020-03-01,11
47,2020-04-01,10
47,2020-05-01,12
47,2020-06-01,23
47,2020-07-01,17
47,2020-08-01,21
47,2020-09-01,21
47,2020-10-01,21
47,2020-11-01,26
47,2020-12-01,22
47,2021-01-01,27
47,2021-02-01,23
47,2021-03-01,46
47,2021-04-01,44
47,2021-05-01,36
47,2021-06-01,40
47,2021-07-01,29
47,2021-08-01,26
47,2021-09-01,37
47,2021-10-01,30
47,2021-11-01,26
47,2021-12-01,29
47,2022-01-01,20
47,2022-02-01,28
47,2022-03-01,34
47,2022-04-01,37
47,2022-05-01,35
47,2022-06-01,39
47,2022-07-01,27
47,2022-08-01,16
47,2022-09-01,14
47,2022-10-01,11
47,2022-11-01,10
47,2022-12-01,14
47,2023-01-01,19
47,2023-02-01,11
47,2023-03-01,26
47,2023-04-01,12
48,2019-02-01,1293
48,2019-03-01,1532
48,2019-04-01,1175
48,2019-05-01,1361
48,2019-06-01,1286
48,2019-07-01,1353
48,2019-08-01,1176
48,2019-09-01,1046
48,2019-10-01,1197
48,2019-11-01,1045
48,2019-12-01,1205
48,2020-01-01,1144
48,2020-02-01,1076
48,2020-03-01,466
48,2020-04-01,67
48,2020-05-01,91
48,2020-06-01,80
48,2020-07-01,117
48,2020-08-01,167
48,2020-09-01,212
48,2020-10-01,264
48,2020-11-01,266
48,2020-12-01,271
48,2021-01-01,278
48,2021-02-01,372
48,2021-03-01,418
48,2021-04-01,387
48,2021-05-01,449
48,2021-06-01,539
48,2021-07-01,622
48,2021-08-01,602
48,2021-09-01,744
48,2021-10-01,755
48,2021-11-01,831
48,2021-12-01,779
48,2022-01-01,643
48,2022-02-01,813
48,2022-03-01,1150
48,2022-04-01,900
48,2022-05-01,1071
48,2022-06-01,1114
48,2022-07-01,1133
48,2022-08-01,1119
48,2022-09-01,1115
48,2022-10-01,1108
48,2022-11-01,1027
48,2022-12-01,1042
48,2023-01-01,772
48,2023-02-01,739
48,2023-03-01,979
48,2023-04-01,801
49,2019-02-01,96
49,2019-03-01,103
49,2019-04-01,105
49,2019-05-01,114
49,2019-06-01,102
49,2019-07-01,110
49,2019-08-01,79
49,2019-09-01,92
49,2019-10-01,104
49,2019-11-01,87
49,2019-12-01,83
49,2020-01-01,118
49,2020-02-01,110
49,2020-03-01,59
49,2020-04-01,15
49,2020-05-01,14
49,2020-06-01,28
49,2020-07-01,28
49,2020-08-01,39
49,2020-09-01,44
49,2020-10-01,57
49,2020-11-01,44
49,2020-12-01,24
49,2021-01-01,18
49,2021-02-01,34
49,2021-03-01,27
49,2021-04-01,40
49,2021-05-01,41
49,2021-06-01,67
49,2021-07-01,87
49,2021-08-01,89
49,2021-09-01,69
49,2021-10-01,94
49,2021-11-01,87
49,2021-12-01,70
49,2022-01-01,67
49,2022-02-01,102
49,2022-03-01,129
49,2022-04-01,117
49,2022-05-01,154
49,2022-06-01,125
49,2022-07-01,74
49,2022-08-01,63
49,2022-09-01,57
49,2022-10-01,62
49,2022-11-01,79
49,2022-12-01,62
49,2023-01-01,58
49,2023-02-01,55
49,2023-03-01,64
49,2023-04-01,53
50,2019-02-01,1887
50,2019-03-01,2231
50,2019-04-01,2069
50,2019-05-01,1888
50,2019-06-01,1931
50,2019-07-01,2160
50,2019-08-01,1885
50,2019-09-01,1694
50,2019-10-01,1860
50,2019-11-01,1532
50,2019-12-01,1459
50,2020-01-01,1780
50,2020-02-01,1866
50,2020-03-01,893
50,2020-04-01,140
50,2020-05-01,124
50,2020-06-01,153
50,2020-07-01,280
50,2020-08-01,286
50,2020-09-01,278
50,2020-10-01,405
50,2020-11-01,367
50,2020-12-01,329
50,2021-01-01,345
50,2021-02-01,371
50,2021-03-01,507
50,2021-04-01,475
50,2021-05-01,494
50,2021-06-01,714
50,2021-07-01,881
50,2021-08-01,902
50,2021-09-01,1013
50,2021-10-01,1083
50,2021-11-01,1064
50,2021-12-01,874
50,2022-01-01,757
50,2022-02-01,1173
50,2022-03-01,1547
50,2022-04-01,1231
50,2022-05-01,1171
50,2022-06-01,1245
50,2022-07-01,1386
50,2022-08-01,1524
50,2022-09-01,1362
50,2022-10-01,1549
50,2022-11-01,1353
50,2022-12-01,1358
50,2023-01-01,1323
50,2023-02-01,1287
50,2023-03-01,1553
50,2023-04-01,1383
51,2019-02-01,4
51,2019-03-01,2
51,2019-04-01,3
51,2019-05-01,2
51,2019-06-01,3
51,2019-07-01,5
51,2019-08-01,3
51,2019-09-01,9
51,2019-10-01,11
51,2019-11-01,11
51,2019-12-01,10
51,2020-01-01,5
51,2020-02-01,10
51,2020-03-01,9
51,2020-04-01,2
51,2020-05-01,3
51,2020-06-01,8
51,2020-07-01,24
51,2020-08-01,21
51,2020-09-01,15
51,2020-10-01,8
51,2020-11-01,9
51,2020-12-01,8
51,2021-01-01,12
51,2021-02-01,10
51,2021-03-01,12
51,2021-04-01,8
51,2021-05-01,4
51,2021-06-01,4
51,2021-07-01,8
51,2021-08-01,12
51,2021-09-01,19
51,2021-10-01,27
51,2021-11-01,14
51,2021-12-01,17
51,2022-01-01,10
51,2022-02-01,16
51,2022-03-01,22
51,2022-04-01,22
51,2022-05-01,29
51,2022-06-01,36
51,2022-07-01,39
51,2022-08-01,21
51,2022-09-01,18
51,2022-10-01,26
51,2022-11-01,16
51,2022-12-01,21
51,2023-01-01,15
51,2023-02-01,15
51,2023-03-01,25
51,2023-04-01,13
52,2019-02-01,54
52,2019-03-01,64
52,2019-04-01,54
52,2019-05-01,50
52,2019-06-01,37
52,2019-07-01,47
52,2019-08-01,43
52,2019-09-01,51
52,2019-10-01,45
52,2019-11-01,42
52,2019-12-01,41
52,2020-01-01,60
52,2020-02-01,59
52,2020-03-01,49
52,2020-04-01,8
52,2020-05-01,6
52,2020-06-01,4
52,2020-07-01,6
52,2020-08-01,13
52,2020-09-01,31
52,2020-10-01,29
52,2020-11-01,23
52,2020-12-01,14
52,2021-01-01,16
52,2021-02-01,26
52,2021-03-01,16
52,2021-04-01,21
52,2021-05-01,38
52,2021-06-01,60
52,2021-07-01,35
52,2021-08-01,34
52,2021-09-01,66
52,2021-10-01,58
52,2021-11-01,74
52,2021-12-01,47
52,2022-01-01,62
52,2022-02-01,110
52,2022-03-01,113
52,2022-04-01,77
52,2022-05-01,93
52,2022-06-01,67
52,2022-07-01,43
52,2022-08-01,64
52,2022-09-01,61
52,2022-10-01,54
52,2022-11-01,44
52,2022-12-01,42
52,2023-01-01,45
52,2023-02-01,32
52,2023-03-01,53
52,2023-04-01,43
53,2019-02-01,2
53,2019-03-01,9
53,2019-04-01,3
53,2019-05-01,9
53,2019-06-01,4
53,2019-07-01,7
53,2019-08-01,6
53,2019-09-01,12
53,2019-10-01,7
53,2019-11-01,6
53,2019-12-01,14
53,2020-01-01,10
53,2020-02-01,11
53,2020-03-01,12
53,2020-04-01,1
53,2020-05-01,1
53,2020-07-01,3
53,2020-08-01,2
53,2020-09-01,2
53,2020-10-01,3
53,2020-11-01,4
53,2020-12-01,1
53,2021-01-01,2
53,2021-02-01,2
53,2021-03-01,2
53,2021-04-01,2
53,2021-05-01,3
53,2021-06-01,4
53,2021-07-01,4
53,2021-08-01,2
53,2021-09-01,7
53,2021-10-01,7
53,2021-11-01,11
53,2021-12-01,8
53,2022-01-01,6
53,2022-02-01,2
53,2022-03-01,9
53,2022-04-01,3
53,2022-05-01,8
53,2022-06-01,8
53,2022-07-01,9
53,2022-08-01,5
53,2022-09-01,16
53,2022-10-01,3
53,2022-11-01,7
53,2022-12-01,9
53,2023-01-01,2
53,2023-02-01,9
53,2023-03-01,11
53,2023-04-01,7
54,2019-02-01,14
54,2019-03-01,16
54,2019-04-01,13
54,2019-05-01,23
54,2019-06-01,30
54,2019-07-01,19
54,2019-08-01,19
54,2019-09-01,15
54,2019-10-01,14
54,2019-11-01,11
54,2019-12-01,17
54,2020-01-01,19
54,2020-02-01,34
54,2020-03-01,9
54,2020-04-01,4
54,2020-05-01,5
54,2020-06-01,10
54,2020-07-01,9
54,2020-08-01,8
54,2020-09-01,16
54,2020-10-01,7
54,2020-11-01,7
54,2020-12-01,5
54,2021-02-01,1
54,2021-03-01,3
54,2021-04-01,6
54,2021-05-01,7
54,2021-06-01,8
54,2021-07-01,5
54,2021-08-01,10
54,2021-09-01,9
54,2021-10-01,15
54,2021-11-01,22
54,2021-12-01,15
54,2022-01-01,9
54,2022-02-01,13
54,2022-03-01,9
54,2022-04-01,15
54,2022-05-01,9
54,2022-06-01,13
54,2022-07-01,8
54,2022-08-01,6
54,2022-09-01,9
54,2022-10-01,15
54,2022-11-01,12
54,2022-12-01,10
54,2023-01-01,10
54,2023-02-01,5
54,2023-03-01,17
54,2023-04-01,11
55,2019-02-01,4
55,2019-03-01,11
55,2019-04-01,9
55,2019-05-01,7
55,2019-06-01,4
55,2019-07-01,9
55,2019-08-01,10
55,2019-09-01,12
55,2019-10-01,9
55,2019-11-01,3
55,2019-12-01,4
55,2020-01-01,3
55,2020-02-01,1
55,2020-03-01,7
55,2020-04-01,2
55,2020-05-01,5
55,2020-06-01,5
55,2020-07-01,6
55,2020-08-01,10
55,2020-09-01,6
55,2020-10-01,8
55,2020-11-01,7
55,2020-12-01,11
55,2021-01-01,13
55,2021-02-01,7
55,2021-03-01,13
55,2021-04-01,14
55,2021-05-01,12
55,2021-06-01,6
55,2021-07-01,11
55,2021-08-01,15
55,2021-09-01,11
55,2021-10-01,14
55,2021-11-01,8
55,2021-12-01,10
55,2022-01-01,9
55,2022-02-01,11
55,2022-03-01,8
55,2022-04-01,15
55,2022-05-01,18
55,2022-06-01,8
55,2022-07-01,12
55,2022-08-01,7
55,2022-09-01,6
55,2022-10-01,12
55,2022-11-01,14
55,2022-12-01,12
55,2023-01-01,14
55,2023-02-01,18
55,2023-03-01,12
55,2023-04-01,16
56,2019-02-01,9
56,2019-03-01,7
56,2019-04-01,12
56,2019-05-01,13
56,2019-06-01,11
56,2019-07-01,9
56,2019-08-01,10
56,2019-09-01,11
56,2019-10-01,9
56,2019-11-01,15
56,2019-12-01,26
56,2020-01-01,28
56,2020-02-01,20
56,2020-03-01,26
56,2020-04-01,21
56,2020-05-01,18
56,2020-06-01,27
56,2020-07-01,38
56,2020-08-01,27
56,2020-09-01,25
56,2020-10-01,42
56,2020-11-01,24
56,2020-12-01,25
56,2021-01-01,31
56,2021-02-01,45
56,2021-03-01,43
56,2021-04-01,44
56,2021-05-01,33
56,2021-06-01,37
56,2021-07-01,29
56,2021-08-01,34
56,2021-09-01,38
56,2021-10-01,33
56,2021-11-01,24
56,2021-12-01,27
56,2022-01-01,19
56,2022-02-01,19
56,2022-03-01,30
56,2022-04-01,31
56,2022-05-01,27
56,2022-06-01,29
56,2022-07-01,32
56,2022-08-01,33
56,2022-09-01,20
56,2022-10-01,23
56,2022-11-01,8
56,2022-12-01,25
56,2023-01-01,16
56,2023-02-01,15
56,2023-03-01,17
56,2023-04-01,10
57,2019-02-01,3
57,2019-03-01,1
57,2019-04-01,3
57,2019-05-01,2
57,2019-06-01,2
57,2019-07-01,1
57,2019-08-01,2
57,2019-09-01,5
57,2019-10-01,2
57,2019-11-01,4
57,2019-12-01,3
57,2020-03-01,1
57,2020-10-01,1
57,2021-01-01,1
57,2021-08-01,1
57,2021-09-01,1
57,2021-10-01,1
57,2022-04-01,1
57,2022-05-01,3
57,2022-06-01,1
57,2022-07-01,2
57,2022-12-01,1
57,2023-02-01,1
58,2019-02-01,3
58,2019-03-01,4
58,2019-04-01,4
58,2019-05-01,5
58,2019-06-01,8
58,2019-07-01,4
58,2019-08-01,1
58,2019-09-01,4
58,2019-10-01,3
58,2019-11-01,3
58,2019-12-01,4
58,2020-01-01,10
58,2020-02-01,9
58,2020-03-01,5
58,2020-08-01,1
58,2020-09-01,1
58,2020-10-01,3
58,2020-11-01,1
58,2020-12-01,2
58,2021-02-01,2
58,2021-03-01,2
58,2021-04-01,1
58,2021-05-01,3
58,2021-06-01,3
58,2021-08-01,1
58,2021-10-01,2
58,2021-11-01,2
58,2022-01-01,6
58,2022-03-01,1
58,2022-04-01,3
58,2022-05-01,4
58,2022-06-01,11
58,2022-07-01,3
58,2022-08-01,3
58,2022-09-01,4
58,2022-10-01,4
58,2022-11-01,2
